Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1878213,-,-,-,31.25,34.78,2,268,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,19,30,0,0,0,16.5,24,989,63.01,327,5.1,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,20,30,0,0,0,17.3,23.5,989,68.18,330,4.1,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,21,30,0,0,0,17.4,23.1,989,70.47,335,2.9,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,22,30,0,0,0,17.1,22.9,989,69.75,349,1.9,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,4,23,30,0,0,0,16.2,22.8,988,66.37,193,1.3,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,0,30,0,0,0,15.2,22.8,988,62.2,32,1.1,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,1,30,0,0,0,14.7,22.7,987,60.47,37,1,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,2,30,0,0,0,14.8,22.5,987,61.92,188,0.9,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,3,30,0,0,0,15.5,22,988,66.75,342,1.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,4,30,0,0,0,16.6,22.5,988,69.28,338,1.6,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,5,30,0,6,6,17.6,24.3,988,66.25,350,2.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,6,30,238,180,269,17.8,26.9,988,57.46,189,2.7,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,7,30,327,225,410,16,30,988,42.95,26,3,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,8,30,491,293,654,13.7,32.6,988,31.76,36,3.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,9,30,554,323,802,12.2,34.4,987,26.16,43,3,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,10,30,588,342,902,11.4,35.7,987,23.11,46,2.7,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,11,30,668,297,957,11,36.5,986,21.42,28,2.7,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,12,30,651,302,933,11.1,36.5,986,21.61,168,3.7,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,13,30,607,301,847,11.7,35.2,986,24.12,323,5.5,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,14,30,427,305,638,12.1,33.5,986,27.28,325,6.6,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,15,30,407,273,526,12,32.1,986,29.29,335,6.5,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,16,30,284,206,330,11.6,30.9,986,30.56,348,5.6,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,17,30,113,111,137,11.5,29.4,986,33.01,182,3.8,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,18,30,0,3,3,12.1,27.4,986,38.78,164,3,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,19,30,0,0,0,14.8,25.8,988,50.76,310,4.7,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,20,30,0,0,0,17.4,24.8,989,63.59,309,6.1,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,21,30,0,0,0,18,24.5,989,67.02,321,6,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,22,30,0,0,0,16.7,24.8,989,60.61,331,5.1,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,5,23,30,0,0,0,15.8,24.5,989,58.27,343,3.8,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,0,30,0,0,0,15.9,23.8,989,61.12,351,2.6,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,1,30,0,0,0,16,23.4,989,63.03,353,2.2,0.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,2,30,0,0,0,15.6,23,989,62.96,187,1.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,3,30,0,0,0,14.4,23,989,58.46,30,1.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,4,30,0,0,0,12.9,23.7,989,50.69,51,1.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,5,30,42,72,79,12.1,25.4,989,43.4,56,1.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,6,30,231,180,266,11.8,27.7,989,37.26,51,2.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,7,30,404,241,470,11.6,30.4,989,31.47,41,2.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,8,30,498,288,653,11.3,32.4,989,27.54,20,3.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,9,30,548,325,799,11.4,33.2,988,26.52,174,3.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,10,30,567,353,893,12,33.2,988,27.48,333,3.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,11,30,49,444,493,12.5,33.1,988,28.61,324,4.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,12,30,646,304,930,12.8,33.1,988,29.13,322,5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,13,30,604,303,845,12.8,33,987,29.42,325,5.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,14,30,107,367,450,12.7,32.7,987,29.61,327,5.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,15,30,0,138,138,12.5,31.7,987,30.9,323,5.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,16,30,295,204,332,12.6,30,987,34.31,322,5.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,17,30,21,81,86,13.3,28.2,987,40.04,338,4.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,18,30,0,3,3,14.8,26.5,987,48.47,344,3.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,19,30,0,0,0,16.3,25.1,988,58.26,332,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,20,30,0,0,0,17.6,24.2,989,66.7,330,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,21,30,0,0,0,18.2,23.7,989,71.46,340,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,22,30,0,0,0,18.7,23.2,989,75.77,343,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,6,23,30,0,0,0,19,22.6,988,80.36,337,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,0,30,0,0,0,19.4,21.9,988,85.67,331,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,1,30,0,0,0,19.8,21.6,988,89.29,328,2.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,2,30,0,0,0,20.2,21.2,988,93.88,329,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,3,30,0,0,0,20.6,21,988,97.33,331,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,4,30,0,0,0,20.8,21.5,988,95.93,333,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,5,30,87,75,90,20.9,23.1,988,87.24,339,3.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,6,30,305,164,277,19.8,25.5,989,70.92,348,3.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,7,30,456,221,479,18.1,28.1,989,54.54,354,3.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,8,30,550,262,666,16.8,30.2,989,44.65,353,2.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,9,30,609,289,816,16.1,31.8,988,38.88,342,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,10,30,643,305,917,15.5,33,988,35.08,329,3.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,11,30,747,242,981,15,33.7,988,32.57,322,3.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,12,30,742,241,961,14.4,33.9,987,31.04,321,4.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,13,30,721,231,880,13.9,33.5,987,30.59,322,5.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,14,30,678,214,744,13.2,32.4,987,31.26,324,6.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,15,30,602,189,565,12.6,30.9,987,32.61,326,6.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,16,30,472,153,360,12.1,28.9,987,35.43,326,6.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,17,30,256,97,157,12.3,26.6,988,41.09,323,6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,18,30,4,10,10,13.5,24.5,988,50.47,317,5.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,19,30,0,0,0,15.4,23,989,62.46,311,4.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,20,30,0,0,0,16.8,22.1,989,72.11,308,4.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,21,30,0,0,0,17.5,21.5,989,78.18,306,3.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,22,30,0,0,0,17.7,21,989,81.62,307,3.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,7,23,30,0,0,0,17.8,20.5,989,84.56,308,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,0,30,0,0,0,17.9,20,989,87.72,309,2.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,1,30,0,0,0,18,19.9,989,88.65,309,2.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,2,30,0,0,0,18,19.5,988,91.21,309,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,3,30,0,0,0,18,19.3,988,92.37,310,2.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,4,30,0,0,0,18,19.8,988,89.4,313,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,5,30,101,74,91,17.9,21.3,988,80.91,321,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,6,30,0,114,114,17.1,23.3,988,68.34,327,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,7,30,488,208,485,15.9,25.6,988,55.03,329,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,8,30,595,239,676,14.9,27.8,988,45.23,328,2.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,9,30,662,256,830,14.3,29.6,987,39.17,319,2.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,10,30,702,265,933,14.1,30.9,987,36.02,301,2.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,11,30,654,316,963,14.2,31.7,987,34.64,289,2.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,12,30,658,305,944,14.3,31.8,986,34.65,290,3.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,13,30,639,288,863,14.4,30.9,986,36.8,294,4.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,14,30,576,275,725,14.6,29.4,986,40.62,297,5.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,15,30,504,234,549,14.9,27.4,986,46.36,299,5.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,16,30,384,181,350,15.1,25.5,986,52.6,301,5.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,17,30,188,107,152,15.2,23.9,987,58.06,302,4.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,18,30,1,8,8,15.3,22.7,987,63,302,4.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,19,30,0,0,0,16,22,987,68.74,300,3.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,20,30,0,0,0,16.7,21.4,987,74.81,297,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,21,30,0,0,0,17.3,20.8,987,80.37,293,2.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,22,30,0,0,0,17.7,20.2,987,85.71,291,1.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,8,23,30,0,0,0,18.2,19.8,987,90.35,293,1.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,0,30,0,0,0,18.5,19.7,987,92.93,295,1.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,1,30,0,0,0,18.7,19.6,987,94.61,296,1.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,2,30,0,0,0,18.8,19.6,987,94.94,293,1.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,3,30,0,0,0,18.7,19.6,987,94.62,290,1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,4,30,0,0,0,18.6,20.1,987,91.1,287,1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,5,30,145,75,99,18.4,21.3,987,83.46,282,1.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,6,30,403,143,293,17.6,23.1,987,71.3,278,1.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,7,30,572,181,504,16.2,25.2,987,57.33,272,1.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,8,30,676,204,700,14.5,27.6,987,44.59,263,1.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,9,30,735,220,856,13.1,29.8,987,35.89,255,1.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,10,30,770,229,963,12.6,31.6,986,31.28,256,2.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,11,30,828,199,1017,12.3,32.7,986,28.85,265,2.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,12,30,820,199,995,12.1,33.2,985,27.66,274,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,13,30,796,195,912,11.8,33.3,985,27.03,281,3.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,14,30,745,187,770,11.5,32.9,984,27.07,287,3.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,15,30,669,166,585,11.3,32,984,28.12,293,3.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,16,30,544,136,376,11.3,30.6,984,30.4,298,3.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,17,30,327,90,167,11.5,28.3,984,35.17,304,3.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,18,30,12,13,13,12,25.7,984,42.5,312,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,19,30,0,0,0,13.1,23.9,985,50.81,322,2.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,20,30,0,0,0,14.1,22.7,985,58.41,332,1.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,21,30,0,0,0,14.7,21.7,985,64.43,341,1.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,22,30,0,0,0,14.8,21.1,985,67.37,350,0.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,9,23,30,0,0,0,14.6,20.8,984,67.45,356,0.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,0,30,0,0,0,14.2,20.6,984,66.85,358,0.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,1,30,0,0,0,13.9,20.5,984,66.03,357,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,2,30,0,0,0,13.7,20.4,984,65.28,180,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,3,30,0,0,0,13.4,20.3,984,64.69,3,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,4,30,0,0,0,13.3,20.8,985,61.99,164,0.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,5,30,206,69,104,13.1,22.6,985,55.12,310,0.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,6,30,475,125,302,12.3,25.9,985,42.93,280,1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,7,30,624,161,514,10.3,29.2,985,30.91,260,1.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,8,30,714,185,708,9.8,31.5,985,26.29,251,2.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,9,30,775,198,868,9.8,33,985,24.06,247,2.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,10,30,810,202,975,9.8,34.1,985,22.63,248,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,11,30,830,202,1022,9.5,34.9,984,21.19,253,3.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,12,30,823,201,1000,9,35.4,984,19.92,259,3.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,13,30,798,196,915,8.5,35.4,983,19.24,266,4.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,14,30,680,226,758,8.1,34.9,983,19.31,273,4.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,15,30,587,205,573,7.9,34.2,983,19.76,279,4.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,16,30,450,167,365,7.7,32.9,984,21.05,285,3.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,17,30,235,104,160,7.9,30.3,984,24.69,298,2.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,18,30,3,10,10,9.3,27.3,984,32.25,318,1.5,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,19,30,0,0,0,10.2,25.6,985,37.93,334,1.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,20,30,0,0,0,11.3,24.5,985,43.49,340,1.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,21,30,0,0,0,12.5,23.6,985,49.9,341,1.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,22,30,0,0,0,13.7,22.8,986,56.61,338,1.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,10,23,30,0,0,0,14.6,22.3,985,61.82,338,1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,0,30,0,0,0,15.2,22,985,65.3,342,0.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,1,30,0,0,0,15.4,21.9,985,66.62,346,0.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,2,30,0,0,0,15.3,21.8,986,66.7,356,0.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,3,30,0,0,0,15,21.9,986,64.95,183,0.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,4,30,0,0,0,14.5,22.5,986,60.6,8,0.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,5,30,186,69,101,14,24.5,987,52.09,18,0.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,6,30,444,131,296,12.9,27.8,987,39.93,150,0.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,7,30,599,168,507,10.8,31.3,987,28.27,258,0.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,8,30,695,192,702,10,33.7,987,23.54,241,1.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,9,30,750,208,857,10,35.3,987,21.52,237,2.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,10,30,780,218,961,9.9,36.3,986,20.24,241,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,11,30,762,243,997,9.8,37,986,19.24,249,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,12,30,756,242,976,9.5,37.3,985,18.55,261,3.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,13,30,730,234,892,9.2,37.3,985,18.24,273,3.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,14,30,754,177,769,9.1,36.8,985,18.59,285,4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,15,30,677,162,587,9,35.9,985,19.47,296,4.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,16,30,542,137,377,9.1,34.4,985,21.18,308,4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,17,30,311,93,168,9.4,31.9,985,24.92,323,3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,18,30,9,13,13,10.4,29,985,31.57,344,1.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,19,30,0,0,0,11.2,27.2,986,36.81,185,1.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,20,30,0,0,0,11.7,26,986,40.88,18,1.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,21,30,0,0,0,12.2,25.1,986,44.62,24,1.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,22,30,0,0,0,13,24.4,986,48.96,17,1.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,11,23,30,0,0,0,14,23.9,986,53.97,174,1.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,0,30,0,0,0,15.3,23.1,986,61.42,326,1.6,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,1,30,0,0,0,16.8,22.6,987,69.58,314,1.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,2,30,0,0,0,18.2,21.6,987,81.05,304,2.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,3,30,0,0,0,19.5,21.2,987,89.82,301,2.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,4,30,0,0,0,20.4,21.6,988,92.97,299,2.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,5,30,184,71,102,20.8,23.3,988,85.97,296,2.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,6,30,456,127,297,19.5,25.8,989,68.07,288,2.1,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,7,30,623,157,510,16.5,28.4,989,48.38,272,2.2,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,8,30,727,174,707,15.1,30.5,989,39.41,259,2.7,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,9,30,793,179,866,15.1,31.9,989,36.22,255,3.3,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,10,30,834,180,975,14.8,32.8,988,33.86,259,3.9,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,11,30,796,219,1006,14.4,33.3,988,32.02,266,4.4,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,6,12,12,30,791,216,985,13.9,33.2,988,31.25,274,4.8,0.24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
