Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,1880149,-,-,-,31.17,34.82,2,337,2,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,unknown
Year,Month,Day,Hour,Minute,DNI,DHI,GHI,Dew Point,Temperature,Pressure,Relative Humidity,Wind Direction,Wind Speed,Surface Albedo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,11,30,916,142,1025,13.1,34.6,976,27.43,288,2.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,12,30,911,143,1009,12.7,35.2,975,25.83,295,2.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,13,30,887,139,923,12.6,35.2,975,25.65,302,3.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,14,30,824,144,775,12.9,34.6,975,26.98,308,4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,15,30,741,135,583,13.6,33.2,975,30.6,314,4.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,16,30,599,114,361,14.8,31.3,975,36.71,318,5.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,17,30,343,73,143,16.3,29,976,46.25,321,5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,18,30,0,0,0,18.2,27,976,58.67,325,4.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,19,30,0,0,0,20,25.5,977,71.84,329,4.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,20,30,0,0,0,21.3,24.5,977,82.21,332,3.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,21,30,0,0,0,21.8,23.7,977,89.22,334,2.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,22,30,0,0,0,22,23,977,93.83,335,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,8,23,30,0,0,0,22,22.6,976,96.3,333,1.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,0,30,0,0,0,21.9,22.2,976,98.31,329,1.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,1,30,0,0,0,21.8,22,976,98.81,327,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,2,30,0,0,0,21.7,21.7,976,99.77,319,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,3,30,0,0,0,21.5,21.5,976,100,307,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,4,30,0,0,0,21.4,21.6,977,98.89,285,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,5,30,125,35,46,21.3,22.9,977,90.84,270,1.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,6,30,487,97,242,20.8,25.2,977,76.47,273,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,7,30,694,121,470,18.6,27.8,977,57.38,279,2.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,8,30,798,137,680,15.7,30.1,977,41.72,280,2.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,9,30,856,148,853,14,31.8,976,33.95,279,3.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,10,30,887,154,970,13,33.1,976,29.68,280,3.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,11,30,906,152,1025,12.4,34,975,27.06,282,3.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,12,30,899,154,1008,11.9,34.4,975,25.67,286,4.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,13,30,874,153,923,11.7,34.3,974,25.42,291,4.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,14,30,815,153,776,11.7,33.6,974,26.43,295,5.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,15,30,738,138,583,11.9,32.3,974,28.88,300,5.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,16,30,611,112,363,12.6,30.5,974,33.34,303,5.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,17,30,373,70,144,13.8,28.3,975,40.97,306,4.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,18,30,0,0,0,15.8,26.3,976,52.49,307,3.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,19,30,0,0,0,17.9,24.8,976,65.71,307,3.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,20,30,0,0,0,19.4,23.8,976,76.29,304,2.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,21,30,0,0,0,20,23,976,83.08,298,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,22,30,0,0,0,20.1,22.4,976,86.81,289,1.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,9,23,30,0,0,0,20,22,975,88.57,279,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,0,30,0,0,0,19.9,21.5,975,90.7,268,1.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,1,30,0,0,0,19.8,21.3,975,91.02,263,1.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,2,30,0,0,0,19.6,20.8,975,92.97,246,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,3,30,0,0,0,19.5,20.3,975,94.96,234,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,4,30,0,0,0,19.3,20.5,975,92.84,222,1.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,5,30,196,32,49,19.1,22.1,976,83.29,218,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,6,30,571,79,248,18.6,24.9,976,67.93,234,2.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,7,30,747,103,477,16.5,27.7,976,50.58,254,2.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,8,30,837,119,688,14.1,30.1,976,37.71,266,2.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,9,30,886,131,860,12.5,31.9,976,30.65,271,3.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,10,30,912,138,976,11.6,33.3,976,26.61,275,3.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,11,30,925,141,1030,11,34.2,975,24.34,280,3.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,12,30,920,143,1016,10.5,34.6,974,23.03,285,4.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,13,30,897,141,931,10.2,34.5,974,22.69,291,4.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,14,30,855,134,785,10.2,33.8,974,23.62,296,5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,15,30,788,121,594,10.5,32.4,974,26.03,302,5.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,16,30,668,98,371,11.1,30.6,974,30.02,307,5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,17,30,432,62,147,12.1,28.2,974,36.92,312,3.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,18,30,0,0,0,13.9,25.9,975,47.63,318,2.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,19,30,0,0,0,16,24.3,976,59.83,323,2.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,20,30,0,0,0,17.5,23.2,976,70.51,326,1.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,21,30,0,0,0,18.5,22.5,976,78.06,327,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,22,30,0,0,0,18.9,22.1,976,82.19,326,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,10,23,30,0,0,0,19.1,21.8,975,84.53,325,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,0,30,0,0,0,19.1,21.5,975,86.42,320,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,1,30,0,0,0,19.1,21.3,975,87.43,318,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,2,30,0,0,0,19,20.9,975,89.16,295,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,3,30,0,0,0,18.9,20.6,975,89.81,258,0.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,4,30,0,0,0,18.5,20.5,975,88.54,224,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,5,30,211,30,48,18.1,21.8,975,79.31,212,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,6,30,583,77,249,17.2,24.6,976,63.53,220,1.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,7,30,754,101,477,15.2,27.8,976,46.33,240,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,8,30,844,117,689,11.8,30.9,976,30.98,257,2.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,9,30,894,128,862,8.4,33.3,975,21.57,268,2.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,10,30,922,136,982,6.8,35,975,17.61,276,2.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,11,30,916,151,1030,6.5,36,974,16.29,284,3.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,12,30,910,152,1013,6.5,36.4,974,15.94,292,3.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,13,30,889,148,928,6.8,36.2,974,16.44,298,4.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,14,30,852,135,782,7.3,35.5,974,17.66,305,5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,15,30,779,122,588,8,34.1,974,20,310,5.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,16,30,657,99,365,8.9,32.2,974,23.64,315,5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,17,30,428,61,144,10.1,29.4,974,30.16,320,3.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,18,30,0,0,0,12.3,26.6,975,40.97,326,2.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,19,30,0,0,0,14.6,24.9,975,52.77,331,2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,20,30,0,0,0,16.3,23.7,975,63.12,335,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,21,30,0,0,0,17.2,23,975,69.77,339,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,22,30,0,0,0,17.5,22.6,975,72.93,339,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,11,23,30,0,0,0,17.5,22.5,975,73.19,327,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,0,30,0,0,0,17.3,22.3,975,73.46,305,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,1,30,0,0,0,17.2,22.2,975,73.17,292,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,2,30,0,0,0,16.8,21.6,975,74.35,269,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,3,30,0,0,0,16.5,21.1,975,74.82,260,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,4,30,0,0,0,16,21.1,975,72.82,253,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,5,30,234,28,47,15.7,22.8,976,64.16,247,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,6,30,600,72,248,15.2,25.9,976,51.56,250,2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,7,30,760,98,476,13.6,29.2,976,38.4,265,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,8,30,843,116,687,10.1,32.3,976,25.57,276,2.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,9,30,889,130,858,7.9,34.5,975,19.5,278,2.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,10,30,916,139,978,7.4,35.9,975,17.4,280,3.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,11,30,906,157,1025,7,36.7,974,16.19,286,3.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,12,30,902,158,1010,6.7,37,974,15.62,291,4.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,13,30,882,152,925,6.5,36.8,974,15.56,297,4.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,14,30,865,131,786,6.4,36.1,973,16.07,302,4.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,15,30,801,115,592,6.4,35,974,17.15,307,4.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,16,30,686,92,368,6.7,33.2,974,19.3,312,4.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,17,30,454,57,144,7.6,30.1,974,24.43,317,3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,18,30,0,0,0,9.7,27.1,974,33.65,323,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,19,30,0,0,0,12.3,25.5,975,43.84,330,1.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,20,30,0,0,0,14.1,24.4,975,52.66,338,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,21,30,0,0,0,14.7,23.7,975,56.92,345,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,22,30,0,0,0,14.3,23.4,974,56.73,350,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,12,23,30,0,0,0,13.7,23.4,974,54.59,350,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,0,30,0,0,0,13.2,23.4,974,52.63,344,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,1,30,0,0,0,12.8,23.3,974,51.62,341,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,2,30,0,0,0,12.5,23,975,51.68,335,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,3,30,0,0,0,12.3,22.8,975,51.45,332,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,4,30,0,0,0,12.1,22.8,975,50.77,329,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,5,30,206,28,44,12.2,24.2,975,46.93,326,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,6,30,576,76,244,12.3,27,976,40.24,316,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,7,30,739,106,473,10.6,30.9,976,28.59,302,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,8,30,822,127,682,6.3,34.4,975,17.59,283,2.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,9,30,869,142,854,5.9,36.3,975,15.34,271,2.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,10,30,894,153,970,6.1,37.3,975,14.76,270,3.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,11,30,883,172,1017,6.3,37.9,974,14.49,274,3.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,12,30,873,173,997,6.5,38.1,974,14.49,279,3.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,13,30,849,169,911,6.7,37.9,973,14.9,286,4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,14,30,757,182,753,7,37.2,973,15.84,295,4.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,15,30,671,162,560,7.5,36.1,973,17.37,306,4.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,16,30,524,130,339,8.1,34.3,973,19.97,317,4.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,17,30,258,74,123,9.3,31.5,974,25.28,326,3.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,18,30,0,0,0,11.8,28.8,974,34.93,333,3.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,19,30,0,0,0,14.5,27.1,975,45.96,338,2.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,20,30,0,0,0,16.3,25.8,975,55.62,340,2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,21,30,0,0,0,17.3,24.9,975,62.8,338,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,22,30,0,0,0,18.1,24.3,975,68.26,333,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,13,23,30,0,0,0,18.9,23.7,975,74.73,322,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,0,30,0,0,0,20,23.1,975,82.87,309,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,1,30,0,0,0,21,22.8,975,89.62,302,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,2,30,0,0,0,21.7,22,975,98.35,294,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,3,30,0,0,0,21.7,21.7,976,100,291,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,4,30,0,0,0,21.9,21.9,976,100,285,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,5,30,78,30,36,22.4,23.3,977,94.68,276,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,6,30,431,98,223,21.6,25.8,977,77.49,268,1.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,7,30,636,133,447,18.9,29,977,54.47,263,1.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,8,30,747,153,657,14.8,32,977,35.46,258,1.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,9,30,812,166,830,12.8,34,976,27.73,253,2.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,10,30,850,173,949,11.9,35.3,976,24.38,255,2.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,11,30,825,204,992,11.2,36.2,975,22.14,261,3.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,12,30,824,202,978,10.6,36.5,975,20.9,270,3.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,13,30,801,195,894,10.1,36.4,975,20.38,280,4.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,14,30,797,159,759,9.7,35.7,975,20.64,289,5.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,15,30,722,141,568,9.5,34.3,975,21.98,298,5.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,16,30,590,113,347,9.6,32.4,976,24.53,306,5.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,17,30,338,67,129,10.3,29.6,976,30.19,313,4.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,18,30,0,0,0,12.3,27,977,40.14,320,2.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,19,30,0,0,0,14.6,25.4,977,51.16,326,1.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,20,30,0,0,0,16.2,24.4,977,60.42,329,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,21,30,0,0,0,17.3,23.8,977,66.92,329,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,22,30,0,0,0,17.9,23.4,977,71.08,317,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,14,23,30,0,0,0,18,22.9,976,73.85,282,0.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,0,30,0,0,0,17.8,22.5,976,74.59,246,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,1,30,0,0,0,17.3,22.3,976,73.26,233,0.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,2,30,0,0,0,16.6,21.7,976,72.8,215,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,3,30,0,0,0,15.8,21.3,977,70.88,207,0.9,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,4,30,0,0,0,14.9,21.4,977,66.49,204,1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,5,30,134,29,39,14.1,23.1,977,56.82,205,1.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,6,30,516,86,234,13.4,26.3,978,44.88,217,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,7,30,693,118,460,11.4,29.9,978,32.01,253,1.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,8,30,789,140,671,7.6,33.1,978,20.57,286,2.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,9,30,840,155,840,7.2,35,978,18.08,291,2.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,10,30,868,166,957,7.5,36.3,977,17.19,291,3.3,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,11,30,911,148,1016,7.5,37.2,977,16.3,293,3.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,12,30,904,149,998,7.3,37.6,977,15.72,297,4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,13,30,882,145,913,7.1,37.6,976,15.5,302,4.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,14,30,833,140,765,6.9,37.2,976,15.7,308,4.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,15,30,767,121,572,6.8,36.4,976,16.25,316,3.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,16,30,647,96,350,6.8,34.8,976,17.71,330,2.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,17,30,390,58,129,7,31.8,976,21.36,173,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,18,30,0,0,0,7.4,29.3,977,25.23,23,1.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,19,30,0,0,0,7.6,28.4,977,26.97,49,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,20,30,0,0,0,7.7,27.8,977,28.11,70,1.5,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,21,30,0,0,0,7.9,27.2,977,29.65,86,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,22,30,0,0,0,8.2,26.7,976,31.15,97,1.6,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,15,23,30,0,0,0,8.3,26.4,976,31.84,106,1.4,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,16,0,30,0,0,0,8.1,26.3,976,31.64,114,1.2,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,16,1,30,0,0,0,7.8,26.2,976,31.09,118,1.1,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,16,2,30,0,0,0,7.4,26.1,976,30.43,139,0.8,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,16,3,30,0,0,0,7,26.1,976,29.71,160,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2019,8,16,4,30,0,0,0,6.7,26.3,977,28.78,181,0.7,0.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
