run,1,2,3,4,5,6,7,8,9,10,11,12
AC inverter output power (W) - Hour 1406,54870.2,54870.2,54870.2,54870.2,55441.7,55441.7,55441.7,55441.7,56013.3,56013.3,56013.3,56013.3
AC inverter output power (W) - Hour 1407,97147.4,97147.4,97147.4,97147.4,98159.3,98159.3,98159.3,98159.3,99171.3,99171.3,99171.3,99171.3
AC inverter output power (W) - Hour 1408,3428.94,3428.94,3428.94,3428.94,3464.66,3464.66,3464.66,3464.66,3500.38,3500.38,3500.38,3500.38
AC inverter output power (W) - Hour 1409,2423.4,2423.4,2423.4,2423.4,2448.64,2448.64,2448.64,2448.64,2473.89,2473.89,2473.89,2473.89
AC inverter output power (W) - Hour 1410,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1411,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1412,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1413,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1414,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1415,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1416,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1417,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1418,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1419,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1420,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1421,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1422,14422.4,14422.4,14422.4,14422.4,14572.6,14572.6,14572.6,14572.6,14722.8,14722.8,14722.8,14722.8
AC inverter output power (W) - Hour 1423,7081,7081,7081,7081,7154.76,7154.76,7154.76,7154.76,7228.52,7228.52,7228.52,7228.52
AC inverter output power (W) - Hour 1424,15642,15642,15642,15642,15804.9,15804.9,15804.9,15804.9,15967.8,15967.8,15967.8,15967.8
AC inverter output power (W) - Hour 1425,125842,125842,125842,125842,127153,127153,127153,127153,128464,128464,128464,128464
AC inverter output power (W) - Hour 1426,28443.2,28443.2,28443.2,28443.2,28739.5,28739.5,28739.5,28739.5,29035.7,29035.7,29035.7,29035.7
AC inverter output power (W) - Hour 1427,42115.9,42115.9,42115.9,42115.9,42554.6,42554.6,42554.6,42554.6,42993.3,42993.3,42993.3,42993.3
AC inverter output power (W) - Hour 1428,37877,37877,37877,37877,38271.5,38271.5,38271.5,38271.5,38666.1,38666.1,38666.1,38666.1
AC inverter output power (W) - Hour 1429,259094,259094,259094,259094,261793,261793,261793,261793,264492,264492,264492,264492
AC inverter output power (W) - Hour 1430,30396.6,30396.6,30396.6,30396.6,30713.2,30713.2,30713.2,30713.2,31029.8,31029.8,31029.8,31029.8
AC inverter output power (W) - Hour 1431,41418.4,41418.4,41418.4,41418.4,41849.9,41849.9,41849.9,41849.9,42281.3,42281.3,42281.3,42281.3
AC inverter output power (W) - Hour 1432,37092.8,37092.8,37092.8,37092.8,37479.2,37479.2,37479.2,37479.2,37865.6,37865.6,37865.6,37865.6
AC inverter output power (W) - Hour 1433,3532.39,3532.39,3532.39,3532.39,3569.19,3569.19,3569.19,3569.19,3605.99,3605.99,3605.99,3605.99
AC inverter output power (W) - Hour 1434,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1435,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1436,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1437,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1438,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1439,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1440,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1441,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1442,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1443,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1444,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1445,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1446,15928.8,15928.8,15928.8,15928.8,16094.7,16094.7,16094.7,16094.7,16260.7,16260.7,16260.7,16260.7
AC inverter output power (W) - Hour 1447,7110.11,7110.11,7110.11,7110.11,7184.18,7184.18,7184.18,7184.18,7258.24,7258.24,7258.24,7258.24
AC inverter output power (W) - Hour 1448,83384,83384,83384,83384,84252.6,84252.6,84252.6,84252.6,85121.2,85121.2,85121.2,85121.2
AC inverter output power (W) - Hour 1449,50079.5,50079.5,50079.5,50079.5,50601.2,50601.2,50601.2,50601.2,51122.9,51122.9,51122.9,51122.9
AC inverter output power (W) - Hour 1450,229637,229637,229637,229637,232029,232029,232029,232029,234421,234421,234421,234421
AC inverter output power (W) - Hour 1451,79517.3,79517.3,79517.3,79517.3,80345.6,80345.6,80345.6,80345.6,81173.9,81173.9,81173.9,81173.9
AC inverter output power (W) - Hour 1452,30345.5,30345.5,30345.5,30345.5,30661.6,30661.6,30661.6,30661.6,30977.7,30977.7,30977.7,30977.7
AC inverter output power (W) - Hour 1453,67223.8,67223.8,67223.8,67223.8,67924.1,67924.1,67924.1,67924.1,68624.3,68624.3,68624.3,68624.3
AC inverter output power (W) - Hour 1454,128548,128548,128548,128548,129887,129887,129887,129887,131226,131226,131226,131226
AC inverter output power (W) - Hour 1455,226721,226721,226721,226721,229082,229082,229082,229082,231444,231444,231444,231444
AC inverter output power (W) - Hour 1456,103109,103109,103109,103109,104183,104183,104183,104183,105257,105257,105257,105257
AC inverter output power (W) - Hour 1457,3531.92,3531.92,3531.92,3531.92,3568.71,3568.71,3568.71,3568.71,3605.5,3605.5,3605.5,3605.5
AC inverter output power (W) - Hour 1458,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1459,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1460,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1461,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1462,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1463,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1464,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1465,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1466,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1467,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1468,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1469,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1470,16293.6,16293.6,16293.6,16293.6,16463.4,16463.4,16463.4,16463.4,16633.1,16633.1,16633.1,16633.1
AC inverter output power (W) - Hour 1471,133322,133322,133322,133322,134711,134711,134711,134711,136100,136100,136100,136100
AC inverter output power (W) - Hour 1472,250847,250847,250847,250847,253460,253460,253460,253460,256073,256073,256073,256073
AC inverter output power (W) - Hour 1473,335337,335337,335337,335337,338830,338830,338830,338830,342323,342323,342323,342323
AC inverter output power (W) - Hour 1474,390620,390620,390620,390620,394689,394689,394689,394689,398758,398758,398758,398758
AC inverter output power (W) - Hour 1475,419503,419503,419503,419503,423873,423873,423873,423873,428243,428243,428243,428243
AC inverter output power (W) - Hour 1476,265405,265405,265405,265405,268170,268170,268170,268170,270934,270934,270934,270934
AC inverter output power (W) - Hour 1477,380159,380159,380159,380159,384119,384119,384119,384119,388079,388079,388079,388079
AC inverter output power (W) - Hour 1478,176733,176733,176733,176733,178574,178574,178574,178574,180415,180415,180415,180415
AC inverter output power (W) - Hour 1479,63943.9,63943.9,63943.9,63943.9,64610,64610,64610,64610,65276.1,65276.1,65276.1,65276.1
AC inverter output power (W) - Hour 1480,90801.5,90801.5,90801.5,90801.5,91747.3,91747.3,91747.3,91747.3,92693.1,92693.1,92693.1,92693.1
AC inverter output power (W) - Hour 1481,2114.19,2114.19,2114.19,2114.19,2136.21,2136.21,2136.21,2136.21,2158.24,2158.24,2158.24,2158.24
AC inverter output power (W) - Hour 1482,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1483,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1484,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1485,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1486,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1487,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1488,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1489,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1490,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1491,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1492,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1493,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1494,19713,19713,19713,19713,19918.3,19918.3,19918.3,19918.3,20123.7,20123.7,20123.7,20123.7
AC inverter output power (W) - Hour 1495,139281,139281,139281,139281,140732,140732,140732,140732,142183,142183,142183,142183
AC inverter output power (W) - Hour 1496,257395,257395,257395,257395,260077,260077,260077,260077,262758,262758,262758,262758
AC inverter output power (W) - Hour 1497,344201,344201,344201,344201,347787,347787,347787,347787,351372,351372,351372,351372
AC inverter output power (W) - Hour 1498,398425,398425,398425,398425,402575,402575,402575,402575,406725,406725,406725,406725
AC inverter output power (W) - Hour 1499,421559,421559,421559,421559,425950,425950,425950,425950,430341,430341,430341,430341
AC inverter output power (W) - Hour 1500,419293,419293,419293,419293,423660,423660,423660,423660,428028,428028,428028,428028
AC inverter output power (W) - Hour 1501,384005,384005,384005,384005,388005,388005,388005,388005,392005,392005,392005,392005
AC inverter output power (W) - Hour 1502,319880,319880,319880,319880,323212,323212,323212,323212,326545,326545,326545,326545
AC inverter output power (W) - Hour 1503,228800,228800,228800,228800,231183,231183,231183,231183,233567,233567,233567,233567
AC inverter output power (W) - Hour 1504,105535,105535,105535,105535,106635,106635,106635,106635,107734,107734,107734,107734
AC inverter output power (W) - Hour 1505,4266.31,4266.31,4266.31,4266.31,4310.75,4310.75,4310.75,4310.75,4355.19,4355.19,4355.19,4355.19
AC inverter output power (W) - Hour 1506,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1507,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1508,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1509,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1510,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1511,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1512,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1513,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1514,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1515,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1516,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1517,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1518,4032.34,4032.34,4032.34,4032.34,4074.34,4074.34,4074.34,4074.34,4116.35,4116.35,4116.35,4116.35
AC inverter output power (W) - Hour 1519,61718.4,61718.4,61718.4,61718.4,62361.3,62361.3,62361.3,62361.3,63004.2,63004.2,63004.2,63004.2
AC inverter output power (W) - Hour 1520,12632.9,12632.9,12632.9,12632.9,12764.5,12764.5,12764.5,12764.5,12896.1,12896.1,12896.1,12896.1
AC inverter output power (W) - Hour 1521,71381,71381,71381,71381,72124.6,72124.6,72124.6,72124.6,72868.1,72868.1,72868.1,72868.1
AC inverter output power (W) - Hour 1522,260319,260319,260319,260319,263030,263030,263030,263030,265742,265742,265742,265742
AC inverter output power (W) - Hour 1523,23272.8,23272.8,23272.8,23272.8,23515.2,23515.2,23515.2,23515.2,23757.7,23757.7,23757.7,23757.7
AC inverter output power (W) - Hour 1524,26614.6,26614.6,26614.6,26614.6,26891.9,26891.9,26891.9,26891.9,27169.1,27169.1,27169.1,27169.1
AC inverter output power (W) - Hour 1525,62022.4,62022.4,62022.4,62022.4,62668.4,62668.4,62668.4,62668.4,63314.5,63314.5,63314.5,63314.5
AC inverter output power (W) - Hour 1526,38815.2,38815.2,38815.2,38815.2,39219.5,39219.5,39219.5,39219.5,39623.8,39623.8,39623.8,39623.8
AC inverter output power (W) - Hour 1527,116210,116210,116210,116210,117421,117421,117421,117421,118631,118631,118631,118631
AC inverter output power (W) - Hour 1528,47751.9,47751.9,47751.9,47751.9,48249.3,48249.3,48249.3,48249.3,48746.7,48746.7,48746.7,48746.7
AC inverter output power (W) - Hour 1529,1561.19,1561.19,1561.19,1561.19,1577.45,1577.45,1577.45,1577.45,1593.71,1593.71,1593.71,1593.71
AC inverter output power (W) - Hour 1530,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1531,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1532,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1533,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1534,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1535,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1536,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1537,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1538,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1539,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1540,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1541,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1542,22109.3,22109.3,22109.3,22109.3,22339.6,22339.6,22339.6,22339.6,22569.9,22569.9,22569.9,22569.9
AC inverter output power (W) - Hour 1543,136505,136505,136505,136505,137927,137927,137927,137927,139349,139349,139349,139349
AC inverter output power (W) - Hour 1544,252612,252612,252612,252612,255244,255244,255244,255244,257875,257875,257875,257875
AC inverter output power (W) - Hour 1545,333145,333145,333145,333145,336616,336616,336616,336616,340086,340086,340086,340086
AC inverter output power (W) - Hour 1546,380040,380040,380040,380040,383998,383998,383998,383998,387957,387957,387957,387957
AC inverter output power (W) - Hour 1547,398445,398445,398445,398445,402596,402596,402596,402596,406746,406746,406746,406746
AC inverter output power (W) - Hour 1548,395390,395390,395390,395390,399509,399509,399509,399509,403627,403627,403627,403627
AC inverter output power (W) - Hour 1549,371174,371174,371174,371174,375040,375040,375040,375040,378906,378906,378906,378906
AC inverter output power (W) - Hour 1550,316349,316349,316349,316349,319644,319644,319644,319644,322939,322939,322939,322939
AC inverter output power (W) - Hour 1551,229605,229605,229605,229605,231997,231997,231997,231997,234389,234389,234389,234389
AC inverter output power (W) - Hour 1552,108808,108808,108808,108808,109941,109941,109941,109941,111075,111075,111075,111075
AC inverter output power (W) - Hour 1553,5241.05,5241.05,5241.05,5241.05,5295.64,5295.64,5295.64,5295.64,5350.24,5350.24,5350.24,5350.24
AC inverter output power (W) - Hour 1554,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1555,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1556,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1557,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1558,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1559,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1560,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1561,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1562,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1563,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1564,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1565,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1566,25721.5,25721.5,25721.5,25721.5,25989.4,25989.4,25989.4,25989.4,26257.4,26257.4,26257.4,26257.4
AC inverter output power (W) - Hour 1567,144670,144670,144670,144670,146177,146177,146177,146177,147684,147684,147684,147684
AC inverter output power (W) - Hour 1568,262375,262375,262375,262375,265108,265108,265108,265108,267841,267841,267841,267841
AC inverter output power (W) - Hour 1569,128522,128522,128522,128522,129860,129860,129860,129860,131199,131199,131199,131199
AC inverter output power (W) - Hour 1570,178595,178595,178595,178595,180455,180455,180455,180455,182315,182315,182315,182315
AC inverter output power (W) - Hour 1571,310251,310251,310251,310251,313482,313482,313482,313482,316714,316714,316714,316714
AC inverter output power (W) - Hour 1572,427655,427655,427655,427655,432109,432109,432109,432109,436564,436564,436564,436564
AC inverter output power (W) - Hour 1573,394640,394640,394640,394640,398751,398751,398751,398751,402861,402861,402861,402861
AC inverter output power (W) - Hour 1574,332159,332159,332159,332159,335619,335619,335619,335619,339079,339079,339079,339079
AC inverter output power (W) - Hour 1575,238061,238061,238061,238061,240541,240541,240541,240541,243021,243021,243021,243021
AC inverter output power (W) - Hour 1576,56484.7,56484.7,56484.7,56484.7,57073.1,57073.1,57073.1,57073.1,57661.5,57661.5,57661.5,57661.5
AC inverter output power (W) - Hour 1577,5802.7,5802.7,5802.7,5802.7,5863.14,5863.14,5863.14,5863.14,5923.59,5923.59,5923.59,5923.59
AC inverter output power (W) - Hour 1578,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1579,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1580,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1581,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1582,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1583,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1584,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1585,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1586,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1587,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1588,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1589,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1590,28125.8,28125.8,28125.8,28125.8,28418.7,28418.7,28418.7,28418.7,28711.7,28711.7,28711.7,28711.7
AC inverter output power (W) - Hour 1591,153077,153077,153077,153077,154672,154672,154672,154672,156266,156266,156266,156266
AC inverter output power (W) - Hour 1592,270185,270185,270185,270185,273000,273000,273000,273000,275814,275814,275814,275814
AC inverter output power (W) - Hour 1593,202748,202748,202748,202748,204860,204860,204860,204860,206972,206972,206972,206972
AC inverter output power (W) - Hour 1594,403661,403661,403661,403661,407866,407866,407866,407866,412071,412071,412071,412071
AC inverter output power (W) - Hour 1595,427268,427268,427268,427268,431718,431718,431718,431718,436169,436169,436169,436169
AC inverter output power (W) - Hour 1596,425938,425938,425938,425938,430375,430375,430375,430375,434812,434812,434812,434812
AC inverter output power (W) - Hour 1597,394871,394871,394871,394871,398984,398984,398984,398984,403098,403098,403098,403098
AC inverter output power (W) - Hour 1598,329686,329686,329686,329686,333120,333120,333120,333120,336554,336554,336554,336554
AC inverter output power (W) - Hour 1599,239264,239264,239264,239264,241756,241756,241756,241756,244248,244248,244248,244248
AC inverter output power (W) - Hour 1600,114440,114440,114440,114440,115632,115632,115632,115632,116824,116824,116824,116824
AC inverter output power (W) - Hour 1601,6161.46,6161.46,6161.46,6161.46,6225.64,6225.64,6225.64,6225.64,6289.82,6289.82,6289.82,6289.82
AC inverter output power (W) - Hour 1602,0,0,0,0,0,0,0,0,0,0,0,0
AC inverter output power (W) - Hour 1603,0,0,0,0,0,0,0,0,0,0,0,0
